enclave_setup_time,tf_time,enclave_time,teardown_time,combined_enclave_time,native_time,enclave_label,native_label,layers_in_enclave,correct_label
0.0,0.09081292152404785,0.0,0.0,0.0,0.0,-1,-1,0,1
0.0,0.0917363166809082,0.0,0.0,0.0,0.0,-1,-1,0,1
0.0,0.09110355377197266,0.0,0.0,0.0,0.0,-1,-1,0,1
0.0,0.09161782264709473,0.0,0.0,0.0,0.0,-1,-1,0,1
0.0,0.09236025810241699,0.0,0.0,0.0,0.0,-1,-1,0,1
0.0,0.09238243103027344,0.0,0.0,0.0,0.0,-1,-1,0,1
0.0,0.09159135818481445,0.0,0.0,0.0,0.0,-1,-1,0,1
0.0,0.09293651580810547,0.0,0.0,0.0,0.0,-1,-1,0,1
0.0,0.0925300121307373,0.0,0.0,0.0,0.0,-1,-1,0,1
0.0,0.09199738502502441,0.0,0.0,0.0,0.0,-1,-1,0,1
0.0,0.09166789054870605,0.0,0.0,0.0,0.0,-1,-1,0,1
0.0,0.09173107147216797,0.0,0.0,0.0,0.0,-1,-1,0,1
0.0,0.09189867973327637,0.0,0.0,0.0,0.0,-1,-1,0,1
0.0,0.09107041358947754,0.0,0.0,0.0,0.0,-1,-1,0,1
0.0,0.09193229675292969,0.0,0.0,0.0,0.0,-1,-1,0,1
0.0,0.09198307991027832,0.0,0.0,0.0,0.0,-1,-1,0,1
0.0,0.09224224090576172,0.0,0.0,0.0,0.0,-1,-1,0,1
0.0,0.09157991409301758,0.0,0.0,0.0,0.0,-1,-1,0,1
0.0,0.09210968017578125,0.0,0.0,0.0,0.0,-1,-1,0,1
0.0,0.0920865535736084,0.0,0.0,0.0,0.0,-1,-1,0,1
0.7695307731628418,0.0906836986541748,0.001032114028930664,0.019801616668701172,0.7903645038604736,5.364418029785156e-05,1,1,1,1
0.7657508850097656,0.09139108657836914,0.0009877681732177734,0.019297361373901367,0.7860360145568848,5.054473876953125e-05,1,1,1,1
0.7903780937194824,0.09238624572753906,0.001028299331665039,0.019550561904907227,0.8109569549560547,5.316734313964844e-05,1,1,1,1
0.7756392955780029,0.09119057655334473,0.00098419189453125,0.019495010375976562,0.7961184978485107,5.269050598144531e-05,1,1,1,1
0.7668216228485107,0.09188055992126465,0.0009882450103759766,0.01937723159790039,0.7871870994567871,5.1975250244140625e-05,1,1,1,1
0.7855691909790039,0.09150099754333496,0.0010399818420410156,0.019339323043823242,0.8059484958648682,4.863739013671875e-05,1,1,1,1
0.7811708450317383,0.09085226058959961,0.0010020732879638672,0.019739389419555664,0.8019123077392578,5.269050598144531e-05,1,1,1,1
0.7898390293121338,0.09046196937561035,0.001024007797241211,0.01956629753112793,0.8104293346405029,4.863739013671875e-05,1,1,1,1
0.7748184204101562,0.09134459495544434,0.0010149478912353516,0.01930713653564453,0.7951405048370361,4.982948303222656e-05,1,1,1,1
0.7903432846069336,0.09149622917175293,0.0010061264038085938,0.019521713256835938,0.8108711242675781,4.744529724121094e-05,1,1,1,1
0.7694766521453857,0.09151983261108398,0.0009984970092773438,0.019282102584838867,0.789757251739502,5.364418029785156e-05,1,1,1,1
0.7682909965515137,0.09102225303649902,0.0009932518005371094,0.01934194564819336,0.7886261940002441,5.078315734863281e-05,1,1,1,1
0.7865269184112549,0.09156680107116699,0.0010223388671875,0.019651174545288086,0.8072004318237305,4.982948303222656e-05,1,1,1,1
0.7767322063446045,0.09177136421203613,0.0009751319885253906,0.01952362060546875,0.7972309589385986,5.316734313964844e-05,1,1,1,1
0.7610998153686523,0.09259915351867676,0.001071929931640625,0.019457101821899414,0.7816288471221924,5.078315734863281e-05,1,1,1,1
0.7794399261474609,0.0914011001586914,0.0010213851928710938,0.0196685791015625,0.8001298904418945,5.7220458984375e-05,1,1,1,1
0.7854251861572266,0.09226727485656738,0.001024484634399414,0.019324064254760742,0.8057737350463867,4.935264587402344e-05,1,1,1,1
0.7657554149627686,0.09092092514038086,0.0010044574737548828,0.019489765167236328,0.7862496376037598,4.935264587402344e-05,1,1,1,1
0.7742044925689697,0.09183478355407715,0.001001596450805664,0.019666194915771484,0.7948722839355469,4.8160552978515625e-05,1,1,1,1
0.7850112915039062,0.09111595153808594,0.0010426044464111328,0.01987767219543457,0.805931568145752,5.7697296142578125e-05,1,1,1,1
0.7918236255645752,0.09201717376708984,0.03606605529785156,0.019526004791259766,0.8474156856536865,0.0020797252655029297,1,1,2,1
0.7793362140655518,0.09231853485107422,0.03571009635925293,0.019512414932250977,0.8345587253570557,0.002061128616333008,1,1,2,1
0.771620512008667,0.09115719795227051,0.03563737869262695,0.019639968872070312,0.8268978595733643,0.002084970474243164,1,1,2,1
0.78340744972229,0.09081912040710449,0.035874366760253906,0.019402503967285156,0.8386843204498291,0.002110719680786133,1,1,2,1
0.7826583385467529,0.09221291542053223,0.03590655326843262,0.019394874572753906,0.8379597663879395,0.0020542144775390625,1,1,2,1
0.7839977741241455,0.09259819984436035,0.036035776138305664,0.01944732666015625,0.8394808769226074,0.0022127628326416016,1,1,2,1
0.7818803787231445,0.0904393196105957,0.035677433013916016,0.019246578216552734,0.8368043899536133,0.0020821094512939453,1,1,2,1
0.7663838863372803,0.0907292366027832,0.035893917083740234,0.01955270767211914,0.8218305110931396,0.002057790756225586,1,1,2,1
0.7871549129486084,0.09134387969970703,0.03584694862365723,0.019507408142089844,0.8425092697143555,0.00208282470703125,1,1,2,1
0.7864129543304443,0.09116578102111816,0.03607940673828125,0.0196685791015625,0.8421609401702881,0.0021016597747802734,1,1,2,1
0.7854433059692383,0.09061884880065918,0.03595900535583496,0.01941204071044922,0.8408143520355225,0.0020914077758789062,1,1,2,1
0.7803504467010498,0.09142923355102539,0.03584623336791992,0.019604206085205078,0.8358008861541748,0.0023887157440185547,1,1,2,1
0.784146785736084,0.09135031700134277,0.03602933883666992,0.01940464973449707,0.839580774307251,0.0020978450775146484,1,1,2,1
0.784205436706543,0.09064316749572754,0.036058902740478516,0.01954483985900879,0.8398091793060303,0.002092123031616211,1,1,2,1
0.7843589782714844,0.09149408340454102,0.035968780517578125,0.01955127716064453,0.839879035949707,0.0021109580993652344,1,1,2,1
0.7875583171844482,0.09144234657287598,0.03596067428588867,0.01962137222290039,0.8431403636932373,0.0020933151245117188,1,1,2,1
0.7720091342926025,0.09201407432556152,0.0359041690826416,0.019637346267700195,0.8275506496429443,0.0022008419036865234,1,1,2,1
0.7851150035858154,0.09149599075317383,0.03595328330993652,0.01941990852355957,0.8404881954193115,0.0020461082458496094,1,1,2,1
0.7686588764190674,0.09150195121765137,0.03558516502380371,0.019509553909301758,0.8237535953521729,0.002064943313598633,1,1,2,1
0.787390947341919,0.09145450592041016,0.0359654426574707,0.01947641372680664,0.8428328037261963,0.002139568328857422,1,1,2,1
0.7860016822814941,0.09148979187011719,0.07651710510253906,0.019690752029418945,0.8822095394134521,0.0046694278717041016,1,1,3,1
0.7662181854248047,0.0918436050415039,0.07622528076171875,0.01951742172241211,0.8619608879089355,0.004605770111083984,1,1,3,1
0.7760884761810303,0.09132695198059082,0.0759737491607666,0.019327163696289062,0.8713893890380859,0.00465846061706543,1,1,3,1
0.7747795581817627,0.09180665016174316,0.07582759857177734,0.019362449645996094,0.8699696063995361,0.004677772521972656,1,1,3,1
0.7655351161956787,0.09066319465637207,0.07601356506347656,0.01942920684814453,0.8609778881072998,0.004654407501220703,1,1,3,1
0.7841787338256836,0.0911569595336914,0.07624363899230957,0.019477128982543945,0.8798995018005371,0.0047228336334228516,1,1,3,1
0.7828958034515381,0.09089994430541992,0.07621026039123535,0.019725561141967773,0.8788316249847412,0.004637956619262695,1,1,3,1
0.786552906036377,0.09165096282958984,0.07613277435302734,0.01967644691467285,0.8823621273040771,0.004496574401855469,1,1,3,1
0.7690656185150146,0.09101414680480957,0.07623982429504395,0.01979970932006836,0.865105152130127,0.004701137542724609,1,1,3,1
0.7697992324829102,0.09044885635375977,0.07567548751831055,0.019517898559570312,0.864992618560791,0.004743099212646484,1,1,3,1
0.7699005603790283,0.08965063095092773,0.0758979320526123,0.019863367080688477,0.8656618595123291,0.004674434661865234,1,1,3,1
0.7718982696533203,0.0916891098022461,0.07590723037719727,0.019542932510375977,0.8673484325408936,0.004627227783203125,1,1,3,1
0.7828447818756104,0.09087944030761719,0.07636523246765137,0.019469738006591797,0.8786797523498535,0.004716634750366211,1,1,3,1
0.7783541679382324,0.0913991928100586,0.07621002197265625,0.019566774368286133,0.8741309642791748,0.004744529724121094,1,1,3,1
0.7716331481933594,0.09004616737365723,0.07615280151367188,0.019415855407714844,0.8672018051147461,0.004585981369018555,1,1,3,1
0.7793314456939697,0.09123682975769043,0.07573437690734863,0.019381284713745117,0.8744471073150635,0.0046389102935791016,1,1,3,1
0.763676643371582,0.09113168716430664,0.07587409019470215,0.01940155029296875,0.8589522838592529,0.004637956619262695,1,1,3,1
0.76871657371521,0.09117865562438965,0.0760037899017334,0.019555091857910156,0.8642754554748535,0.004570484161376953,1,1,3,1
0.7696928977966309,0.09059619903564453,0.07621264457702637,0.01968240737915039,0.8655879497528076,0.004670381546020508,1,1,3,1
0.770113468170166,0.0906381607055664,0.07590293884277344,0.01930856704711914,0.8653249740600586,0.004724025726318359,1,1,3,1
0.7835783958435059,0.0851430892944336,1.6274681091308594,0.019614219665527344,2.4306607246398926,0.1677544116973877,1,1,4,1
0.783015251159668,0.08551144599914551,1.6361579895019531,0.019782066345214844,2.438955307006836,0.17255783081054688,1,1,4,1
0.7855632305145264,0.086883544921875,1.6232659816741943,0.019771575927734375,2.428600788116455,0.16756534576416016,1,1,4,1
0.7916507720947266,0.0861818790435791,1.6272852420806885,0.01952219009399414,2.438458204269409,0.1718900203704834,1,1,4,1
0.792778491973877,0.08611917495727539,1.6236224174499512,0.019740819931030273,2.4361417293548584,0.16607117652893066,1,1,4,1
0.7811188697814941,0.0864565372467041,1.6194653511047363,0.019652605056762695,2.420236825942993,0.16630029678344727,1,1,4,1
0.7868571281433105,0.08676719665527344,1.6226096153259277,0.019531965255737305,2.4289987087249756,0.17008209228515625,1,1,4,1
0.7785632610321045,0.08649158477783203,1.6280272006988525,0.019702434539794922,2.426292896270752,0.16922950744628906,1,1,4,1
0.7772126197814941,0.08649682998657227,1.618600845336914,0.01952338218688965,2.415336847305298,0.16736531257629395,1,1,4,1
0.782958984375,0.08778548240661621,1.620591402053833,0.019555330276489258,2.4231057167053223,0.1666862964630127,1,1,4,1
0.7727279663085938,0.08612322807312012,1.6371138095855713,0.01952075958251953,2.4293625354766846,0.17113995552062988,1,1,4,1
0.774294376373291,0.0854501724243164,1.6236612796783447,0.019724607467651367,2.417680263519287,0.16655492782592773,1,1,4,1
0.7803258895874023,0.08598971366882324,1.6285734176635742,0.01946234703063965,2.428361654281616,0.16966772079467773,1,1,4,1
0.7690620422363281,0.08637499809265137,1.6203560829162598,0.019695281982421875,2.4091134071350098,0.16747212409973145,1,1,4,1
0.7704277038574219,0.08543610572814941,1.6277236938476562,0.01982402801513672,2.417975425720215,0.16774296760559082,1,1,4,1
0.7842788696289062,0.08696198463439941,1.6305630207061768,0.01974773406982422,2.4345896244049072,0.16610383987426758,1,1,4,1
0.7863824367523193,0.08591175079345703,1.6385304927825928,0.019809246063232422,2.4447221755981445,0.17144560813903809,1,1,4,1
0.7727429866790771,0.08597254753112793,1.629342794418335,0.019725561141967773,2.42181134223938,0.16572189331054688,1,1,4,1
0.7909872531890869,0.08625245094299316,1.6260263919830322,0.01961994171142578,2.436633586883545,0.16717123985290527,1,1,4,1
0.7834885120391846,0.08644318580627441,1.6363976001739502,0.01981353759765625,2.439699649810791,0.1714637279510498,1,1,4,1
0.7744343280792236,0.08607196807861328,1.6278905868530273,0.019715309143066406,2.4220402240753174,0.1677086353302002,1,1,5,1
0.765631914138794,0.08531713485717773,1.6178021430969238,0.019731998443603516,2.4031660556793213,0.16692757606506348,1,1,5,1
0.7861907482147217,0.08515524864196777,1.6378319263458252,0.01984691619873047,2.4438695907592773,0.1703183650970459,1,1,5,1
0.7924609184265137,0.08562660217285156,1.6296319961547852,0.019554615020751953,2.441647529602051,0.16678762435913086,1,1,5,1
0.7775182723999023,0.08605313301086426,1.6241159439086914,0.019682884216308594,2.4213171005249023,0.1670823097229004,1,1,5,1
0.7815842628479004,0.08614754676818848,1.6290621757507324,0.01950812339782715,2.43015456199646,0.1696619987487793,1,1,5,1
0.7872140407562256,0.08667206764221191,1.63596510887146,0.01969742774963379,2.4428765773773193,0.17159366607666016,1,1,5,1
0.7814593315124512,0.08637094497680664,1.6237742900848389,0.019681453704833984,2.424915075302124,0.16598296165466309,1,1,5,1
0.7792835235595703,0.08707118034362793,1.6315317153930664,0.019588947296142578,2.4304041862487793,0.1727132797241211,1,1,5,1
0.7677147388458252,0.08605170249938965,1.6219971179962158,0.01979231834411621,2.4095041751861572,0.1667783260345459,1,1,5,1
0.7952091693878174,0.08869171142578125,1.6281657218933105,0.019915342330932617,2.4432902336120605,0.16724467277526855,1,1,5,1
0.7787609100341797,0.08615350723266602,1.6292293071746826,0.019538164138793945,2.4275283813476562,0.1700291633605957,1,1,5,1
0.7891294956207275,0.08632016181945801,1.6290912628173828,0.019498825073242188,2.4377195835113525,0.16676688194274902,1,1,5,1
0.7754266262054443,0.08594608306884766,1.629784345626831,0.019493579864501953,2.4247045516967773,0.1713113784790039,1,1,5,1
0.785186767578125,0.08617377281188965,1.6213719844818115,0.019640445709228516,2.426199197769165,0.16654562950134277,1,1,5,1
0.7774136066436768,0.086822509765625,1.6243855953216553,0.02000904083251953,2.4218082427978516,0.17100214958190918,1,1,5,1
0.7647640705108643,0.08483195304870605,1.626641035079956,0.01972818374633789,2.411133289337158,0.16756176948547363,1,1,5,1
0.7889676094055176,0.08590388298034668,1.634157657623291,0.019561767578125,2.4426870346069336,0.17525696754455566,1,1,5,1
0.7693021297454834,0.08541488647460938,1.6224172115325928,0.019672155380249023,2.411391496658325,0.1657092571258545,1,1,5,1
0.788013219833374,0.0861818790435791,1.6325984001159668,0.01983928680419922,2.44045090675354,0.16791868209838867,1,1,5,1
0.769385814666748,0.08575153350830078,1.6301777362823486,0.019746780395507812,2.4193103313446045,0.16988825798034668,1,1,6,1
0.7886192798614502,0.08569192886352539,1.6310210227966309,0.019705533981323242,2.4393458366394043,0.16766977310180664,1,1,6,1
0.7681736946105957,0.08612632751464844,1.6247532367706299,0.019595861434936523,2.412522792816162,0.1670677661895752,1,1,6,1
0.7720508575439453,0.08611750602722168,1.6263902187347412,0.01985907554626465,2.418300151824951,0.16792869567871094,1,1,6,1
0.7699799537658691,0.08604764938354492,1.633211374282837,0.019731521606445312,2.4229228496551514,0.17173242568969727,1,1,6,1
0.7702741622924805,0.08571076393127441,1.628896713256836,0.019594669342041016,2.4187655448913574,0.1673879623413086,1,1,6,1
0.7767665386199951,0.08563804626464844,1.6296815872192383,0.019650697708129883,2.4260988235473633,0.16829991340637207,1,1,6,1
0.7639479637145996,0.08678841590881348,1.6296920776367188,0.019566059112548828,2.413206100463867,0.17038655281066895,1,1,6,1
0.7662479877471924,0.08589339256286621,1.6405320167541504,0.019748926162719727,2.4265289306640625,0.17136311531066895,1,1,6,1
0.7855653762817383,0.08700799942016602,1.638141393661499,0.019915103912353516,2.443621873855591,0.17364788055419922,1,1,6,1
0.767448902130127,0.08675146102905273,1.6379892826080322,0.01983809471130371,2.425276279449463,0.17142057418823242,1,1,6,1
0.7827162742614746,0.08643341064453125,1.6352825164794922,0.019852161407470703,2.4378509521484375,0.17239093780517578,1,1,6,1
0.7806763648986816,0.08562469482421875,1.6411736011505127,0.019842863082885742,2.44169282913208,0.1712191104888916,1,1,6,1
0.7939202785491943,0.08637595176696777,1.6421680450439453,0.019839763641357422,2.455928087234497,0.17296791076660156,1,1,6,1
0.7736687660217285,0.08659625053405762,1.6282415390014648,0.01952958106994629,2.4214398860931396,0.16834115982055664,1,1,6,1
0.7594311237335205,0.08620810508728027,1.6258933544158936,0.019596338272094727,2.404920816421509,0.1670680046081543,1,1,6,1
0.7827315330505371,0.08527874946594238,1.6237545013427734,0.01961517333984375,2.4261012077331543,0.1674807071685791,1,1,6,1
0.7911970615386963,0.08629083633422852,1.6381385326385498,0.0196685791015625,2.4490041732788086,0.16712212562561035,1,1,6,1
0.7863454818725586,0.08713507652282715,1.6363458633422852,0.019489765167236328,2.44218111038208,0.17183899879455566,1,1,6,1
0.7918756008148193,0.08574795722961426,1.646714210510254,0.019927024841308594,2.458516836166382,0.17395257949829102,1,1,6,1
0.7857508659362793,0.08428764343261719,5.27917218208313,0.01961994171142578,6.084542989730835,2.6944947242736816,1,1,7,1
0.77504563331604,0.0838315486907959,5.290598392486572,0.019869565963745117,6.085513591766357,2.6997790336608887,1,1,7,1
0.767014741897583,0.08348512649536133,5.272899627685547,0.019854307174682617,6.0597686767578125,2.69089937210083,1,1,7,1
0.788116455078125,0.0838019847869873,5.276540756225586,0.019523143768310547,6.0841803550720215,2.692568302154541,1,1,7,1
0.7709686756134033,0.08315539360046387,5.272008419036865,0.0195770263671875,6.062554121017456,2.693502426147461,1,1,7,1
0.7867934703826904,0.08368444442749023,5.278083801269531,0.019564390182495117,6.084441661834717,2.69416880607605,1,1,7,1
0.7664182186126709,0.08381342887878418,5.278365612030029,0.019841909408569336,6.0646257400512695,2.694998025894165,1,1,7,1
0.777583122253418,0.08331537246704102,5.286954879760742,0.019887685775756836,6.084425687789917,2.6995885372161865,1,1,7,1
0.7832629680633545,0.08362364768981934,5.286236763000488,0.019663572311401367,6.089163303375244,2.69332218170166,1,1,7,1
0.779120683670044,0.08350467681884766,5.285667419433594,0.019476890563964844,6.0842649936676025,2.6970083713531494,1,1,7,1
0.7782611846923828,0.083709716796875,5.291151762008667,0.01992201805114746,6.089334964752197,2.6980409622192383,1,1,7,1
0.7768678665161133,0.08323383331298828,5.272606611251831,0.019555091857910156,6.0690295696258545,2.6905863285064697,1,1,7,1
0.7697775363922119,0.08394408226013184,5.274870157241821,0.01970815658569336,6.064355850219727,2.6951282024383545,1,1,7,1
0.7876720428466797,0.08395004272460938,5.27475118637085,0.019599437713623047,6.082022666931152,2.6919403076171875,1,1,7,1
0.769174337387085,0.08431124687194824,5.2876646518707275,0.019852399826049805,6.076691389083862,2.7013697624206543,1,1,7,1
0.783822774887085,0.08264708518981934,5.271396636962891,0.019688844680786133,6.074908256530762,2.692176580429077,1,1,7,1
0.7835769653320312,0.0830986499786377,5.276442766189575,0.01955890655517578,6.079578638076782,2.68975830078125,1,1,7,1
0.7756476402282715,0.08402156829833984,5.285065174102783,0.01973724365234375,6.080450057983398,2.692617893218994,1,1,7,1
0.7700529098510742,0.08385348320007324,5.275578737258911,0.019935131072998047,6.065566778182983,2.693432092666626,1,1,7,1
0.7794516086578369,0.08402323722839355,5.274923324584961,0.019702672958374023,6.074077606201172,2.690169095993042,1,1,7,1
0.7790133953094482,0.0814821720123291,8.927368879318237,0.019637346267700195,9.726019620895386,5.213987350463867,1,1,8,1
0.7717633247375488,0.08188366889953613,8.945248126983643,0.019870758056640625,9.736882209777832,5.222455739974976,1,1,8,1
0.7884254455566406,0.08219051361083984,8.927854061126709,0.019692659378051758,9.735972166061401,5.212489366531372,1,1,8,1
0.7880542278289795,0.0829317569732666,8.934620380401611,0.019739627838134766,9.742414236068726,5.224367380142212,1,1,8,1
0.7689294815063477,0.08211421966552734,8.940544366836548,0.019866228103637695,9.729340076446533,5.2269127368927,1,1,8,1
0.7664344310760498,0.08295750617980957,8.930045127868652,0.019858598709106445,9.716338157653809,5.221705913543701,1,1,8,1
0.7777276039123535,0.08358311653137207,8.933078050613403,0.019843101501464844,9.730648756027222,5.219586372375488,1,1,8,1
0.7920551300048828,0.08090972900390625,8.932472229003906,0.019610166549682617,9.744137525558472,5.211940288543701,1,1,8,1
0.767277717590332,0.0807337760925293,8.923283815383911,0.019805192947387695,9.71036672592163,5.220584392547607,1,1,8,1
0.7865660190582275,0.08254551887512207,8.92800235748291,0.019579172134399414,9.734147548675537,5.218698024749756,1,1,8,1
0.7912933826446533,0.08242082595825195,8.937790393829346,0.01999378204345703,9.749077558517456,5.224696397781372,1,1,8,1
0.7727787494659424,0.08049702644348145,8.922650575637817,0.019738435745239258,9.715167760848999,5.214076995849609,1,1,8,1
0.7700979709625244,0.08114433288574219,8.940105199813843,0.019898653030395508,9.730101823806763,5.223796367645264,1,1,8,1
0.7702291011810303,0.08207392692565918,8.930354595184326,0.01984381675720215,9.720427513122559,5.2232208251953125,1,1,8,1
0.7937166690826416,0.0824594497680664,8.928059816360474,0.019765138626098633,9.741541624069214,5.215487241744995,1,1,8,1
0.7789065837860107,0.08209633827209473,8.920055627822876,0.01965498924255371,9.71861720085144,5.217266321182251,1,1,8,1
0.7723698616027832,0.08175110816955566,8.932609796524048,0.01973867416381836,9.72471833229065,5.215372562408447,1,1,8,1
0.7755708694458008,0.08160400390625,8.938873291015625,0.01958465576171875,9.734028816223145,5.223623037338257,1,1,8,1
0.7886648178100586,0.08253240585327148,8.925322532653809,0.019861936569213867,9.733849287033081,5.21934175491333,1,1,8,1
0.7843892574310303,0.08231711387634277,8.93073320388794,0.019714832305908203,9.734837293624878,5.210458040237427,1,1,8,1
0.7868852615356445,0.07989788055419922,12.588913917541504,0.019942760467529297,13.395741939544678,7.744746685028076,1,1,9,1
0.7723453044891357,0.0796360969543457,12.585297107696533,0.01975250244140625,13.377394914627075,7.745271921157837,1,1,9,1
0.7694165706634521,0.08087754249572754,12.579704999923706,0.019547224044799805,13.368668794631958,7.740253210067749,1,1,9,1
0.771735429763794,0.07961058616638184,12.58828353881836,0.019829273223876953,13.37984824180603,7.746119737625122,1,1,9,1
0.7769219875335693,0.07990527153015137,12.592383623123169,0.019933223724365234,13.389238834381104,7.747988224029541,1,1,9,1
0.7836601734161377,0.07951140403747559,12.583955526351929,0.019761085510253906,13.38737678527832,7.743197679519653,1,1,9,1
